Date,Date New,Fault_Block,Fault_Block Filter,Reservoir Name,Well Name,Year,geo_latitude,geo_longitude,geo_Well Name,Number of Records,Oil Cumulative kbbl ,Oil Cut,Oil Rate bbl/d ,Water Cumulative kbbl ,Water Cut,Water Rate bbl/d 
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2004,0.506219521,12.73525876,60,1,0,,,0,,
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2004,5.59900386,8.137347483,60,1,0,,,0,,
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,0.40527818,6.664954726,61,1,17,0.91,566,1.74,0.09,58
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,1.345488047,8.127301225,61,1,17,0.91,566,1.74,0.09,58
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,4.468803024,12.06053562,61,1,17,0.91,566,1.74,0.09,58
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,210,2004,1.904164227,0.035615989,210,1,0,,,0,,
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,67,2004,4.160101269,9.289919335,67,1,55,0.97,936,1.02,0.03,24
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,67,2004,4.417454817,1.560976811,67,1,55,0.97,936,1.02,0.03,24
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,69,2004,1.863305367,9.097069759,69,1,22,0.98,721,0.55,0.02,18
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,73,2004,2.397081504,10.02052054,73,1,0,1,14,0,0,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,73,2004,4.072684322,7.184621014,73,1,0,1,14,0,0,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,76,2004,3.352950177,9.016241387,76,1,40,,0,23.75,,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,78,2004,0.498548843,9.495843778,78,1,66,0.96,1046,4.47,0.04,44
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,78,2004,6.373574586,10.68802043,78,1,66,0.96,1046,4.47,0.04,44
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,98,2004,5.761728159,1.482329261,98,1,96,0.99,1498,0.53,0.01,16
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,111,2004,4.768637615,10.21866077,111,1,85,0.65,902,18.86,0.35,486
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,117,2004,1.460519809,8.156243326,117,1,125,0.88,1507,6.15,0.12,200
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,321,2004,4.559406747,13.00351521,321,1,150,0.93,2223,5.81,0.07,180
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,322,2004,5.927402286,0.405919066,322,1,122,0.96,1999,2.38,0.04,76
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,323,2004,5.157915119,7.669404706,323,1,107,0.54,1079,28.15,0.46,930
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,324,2004,1.479071705,2.248093896,324,1,19,,0,19.41,,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,326,2004,5.846923553,15.83621981,326,1,72,0.55,94,36.08,0.45,78
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,328,2004,0.272256173,0.595741911,328,1,66,0.98,877,0.44,0.02,15
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,333,2004,2.266363706,10.4261232,333,1,44,0.34,1000,83.52,0.66,1918
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,335,2004,7.367948587,10.10701577,335,1,43,0.36,383,54.6,0.64,688
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,336,2004,0.963587483,1.416737278,336,1,58,0.4,843,69.91,0.6,1262
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,303,2004,0.27350575,2.333568684,303,1,179,1,3938,0.07,0,2
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,303,2004,7.546455003,5.26028835,303,1,179,1,3938,0.07,0,2
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,304,2004,0.439504226,15.53752682,304,1,174,1,3568,0.69,0,14
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,304,2004,4.940009789,10.10060387,304,1,174,1,3568,0.69,0,14
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,305,2004,5.853623215,3.704248103,305,1,8,1,261,0,0,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,305,2004,7.807085056,0.20845901,305,1,8,1,261,0,0,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,315,2004,7.308474052,14.45589609,315,1,105,1,2708,0,0,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Oblique,Oblique,Onyx Alpha,306,2004,6.694367567,15.41786485,306,1,132,0.98,2970,2.5,0.02,64
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Oblique,Oblique,Onyx Alpha,362,2004,6.27526553,14.27371734,362,1,0,,0,0,,0
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,308,2004,4.529937738,9.595253572,308,1,86,1,2852,0.05,0,2
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,309,2004,7.715539274,16.09447034,309,1,425,0.99,6332,3.7,0.01,72
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,310,2004,1.740574309,4.899220801,310,1,18,0.99,612,0.12,0.01,4
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,310,2004,4.734548818,13.34757496,310,1,18,0.99,612,0.12,0.01,4
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,311,2004,7.207781043,12.45832368,311,1,371,0.78,5323,46.17,0.22,1539
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,311,2004,8.336194656,11.27788115,311,1,371,0.78,5323,46.17,0.22,1539
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,312,2004,2.266585654,5.10830974,312,1,362,0.95,6982,12.25,0.05,332
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,313,2004,0.451134421,15.19707963,313,1,384,0.99,6014,2.95,0.01,58
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,314,2004,6.454300111,14.50394854,314,1,163,0.96,2464,3.43,0.04,93
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,318,2004,6.216395214,12.5987751,318,1,357,0.79,5096,42.67,0.21,1319
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,337,2004,5.345787894,4.125017787,337,1,231,0.86,3191,17.21,0.14,533
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,339,2004,3.50019612,7.293622811,339,1,48,1,1590,0.18,0,6
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,340,2004,8.121862029,3.865392168,340,1,402,0.9,5999,21.06,0.1,695
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,347,2004,3.195413191,15.01889129,347,1,229,0.61,4244,100.58,0.39,2672
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,348,2004,0.787065936,13.93101771,348,1,70,0.9,1883,6.73,0.1,210
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,352,2004,0.604183582,6.276534647,352,1,250,0.49,3706,136.01,0.51,3810
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,316,2004,1.892359868,3.517536082,316,1,323,0.93,5316,16.3,0.07,410
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,320,2004,0.935759944,6.614010543,320,1,62,0.88,1980,7.82,0.12,260
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,344,2004,4.126980255,0.95299458,344,1,10,0.54,340,8.67,0.46,289
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,345,2004,1.590104148,6.328951755,345,1,211,0.81,3581,28.55,0.19,827
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,360,2004,4.284770594,9.343740328,360,1,125,0.91,3343,11.35,0.09,342
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Onyx Alpha,319,2004,8.272323896,13.0539819,319,1,31,0.54,393,28.69,0.46,332
4/30/2004 12:00:00 AM,4/30/2010 12:00:00 AM,Cataclasite,Cataclasite,Onyx Alpha,353,2004,2.01002951,7.858441294,353,1,0,,,0,,
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,4,2004,7.43356045,8.967717048,4,1,16,0.62,518,9.82,0.38,317
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,83,2004,8.328476783,6.935440083,83,1,89,0.92,2157,6.71,0.08,184
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,92,2004,0.575793982,9.209652685,92,1,203,0.98,2220,2.9,0.02,38
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,93,2004,3.074113152,6.878906021,93,1,201,0.98,2143,7.4,0.02,44
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,93,2004,5.991963176,2.547676107,93,1,201,0.98,2143,7.4,0.02,44
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,94,2004,5.552904264,8.483934588,94,1,255,0.97,1156,2.63,0.03,36
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,94,2004,7.162924908,11.19455439,94,1,255,0.97,1156,2.63,0.03,36
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,100,2004,3.915208228,10.54676382,100,1,30,0.99,740,0.54,0.01,7
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,105,2004,4.324203556,2.765538811,105,1,152,1,2308,2.32,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,107,2004,2.09860342,5.344663595,107,1,123,0.97,1850,2.36,0.03,49
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,112,2004,8.134120707,2.046215795,112,1,169,0.9,2176,11.63,0.1,246
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,113,2004,4.516033179,4.735347952,113,1,47,0.95,1149,2.07,0.05,67
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,115,2004,7.706100619,11.24192696,115,1,7,0.91,210,0.66,0.09,21
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,168,2004,0.19978859,10.01212948,168,1,0,,0,0,,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Nor B,330,2004,1.862293832,15.81207549,330,1,0,,0,0,,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type II,Dip Type II,Nor B,133,2004,8.473116935,14.57107902,133,1,0,,,0,,
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type II,Dip Type II,Nor B,135,2004,4.163883224,16.58303796,135,1,45,0.98,1388,0.99,0.02,28
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type II,Dip Type II,Nor B,135,2004,6.867340025,15.73664975,135,1,45,0.98,1388,0.99,0.02,28
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type II,Dip Type II,Nor B,138,2004,2.754508413,3.460543172,138,1,28,0.98,910,0.59,0.02,19
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type II,Strike Type II,Nor B,127,2004,7.504042548,5.833520335,127,1,63,0.9,1611,7.05,0.1,187
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Nor B,3,2004,0.126780413,9.273108304,3,1,0,,0,0,,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2004,2.872006476,11.50798328,18,1,217,1,2754,0.57,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2004,3.583850195,6.318003512,18,1,217,1,2754,0.57,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2004,7.958543251,4.219703484,18,1,217,1,2754,0.57,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2004,0.465918197,14.16183982,20,1,123,1,1846,0.44,0,6
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2004,2.465849771,10.53941217,20,1,123,1,1846,0.44,0,6
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2004,7.561172387,1.743691162,20,1,123,1,1846,0.44,0,6
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Nor B,39,2004,2.036576885,3.896792992,39,1,41,0.59,653,30.5,0.41,456
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Nor B,39,2004,7.818901228,2.179111931,39,1,41,0.59,653,30.5,0.41,456
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Nor B,47,2004,4.395825476,15.60616497,47,1,12,0.86,392,1.94,0.14,63
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Nor B,47,2004,5.861710162,3.232543658,47,1,12,0.86,392,1.94,0.14,63
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,7,2004,0.450222965,6.30424832,7,1,104,1,1609,0.53,0,3
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,52,2004,3.620309624,14.66089684,52,1,63,1,1600,0.2,0,5
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2004,0.084577775,11.64872135,56,1,225,1,3192,0.97,0,12
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2004,5.147800589,1.1392422,56,1,225,1,3192,0.97,0,12
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,56,2004,7.403441658,1.662030351,56,1,225,1,3192,0.97,0,12
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2004,0.506219521,12.73525876,60,1,1,0.81,19,0.14,0.19,4
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,60,2004,5.59900386,8.137347483,60,1,1,0.81,19,0.14,0.19,4
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,0.40527818,6.664954726,61,1,73,0.96,1810,4.08,0.04,75
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,1.345488047,8.127301225,61,1,73,0.96,1810,4.08,0.04,75
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,61,2004,4.468803024,12.06053562,61,1,73,0.96,1810,4.08,0.04,75
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Listric Type II,Listric Type II,Nor B,210,2004,1.904164227,0.035615989,210,1,44,0.83,1422,9.17,0.17,296
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,67,2004,4.160101269,9.289919335,67,1,91,0.93,1155,3.84,0.07,91
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,67,2004,4.417454817,1.560976811,67,1,91,0.93,1155,3.84,0.07,91
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,69,2004,1.863305367,9.097069759,69,1,69,0.98,1536,1.66,0.02,36
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,73,2004,2.397081504,10.02052054,73,1,22,0.95,696,1.09,0.05,35
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,73,2004,4.072684322,7.184621014,73,1,22,0.95,696,1.09,0.05,35
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,76,2004,3.352950177,9.016241387,76,1,57,0.53,535,38.65,0.47,481
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,78,2004,0.498548843,9.495843778,78,1,101,0.98,1129,5.18,0.02,23
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Cataclasite,Cataclasite,Nor B,78,2004,6.373574586,10.68802043,78,1,101,0.98,1129,5.18,0.02,23
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,98,2004,5.761728159,1.482329261,98,1,149,0.9,1709,6.52,0.1,193
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,111,2004,4.768637615,10.21866077,111,1,104,0.63,602,29.85,0.37,355
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,117,2004,1.460519809,8.156243326,117,1,168,0.69,1376,25.16,0.31,614
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,321,2004,4.559406747,13.00351521,321,1,209,0.8,1910,20.86,0.2,486
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,322,2004,5.927402286,0.405919066,322,1,187,0.93,2082,7.54,0.07,166
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,323,2004,5.157915119,7.669404706,323,1,145,0.5,1212,66.05,0.5,1223
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,324,2004,1.479071705,2.248093896,324,1,19,,0,19.41,,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,326,2004,5.846923553,15.83621981,326,1,93,0.37,675,71.94,0.63,1157
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,328,2004,0.272256173,0.595741911,328,1,96,0.94,941,2.24,0.06,58
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,333,2004,2.266363706,10.4261232,333,1,82,0.34,1239,158.26,0.66,2411
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,335,2004,7.367948587,10.10701577,335,1,43,,0,54.6,,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,336,2004,0.963587483,1.416737278,336,1,71,0.37,423,91.94,0.63,711
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type I,Dip Type I,Onyx Alpha,343,2004,5.992474064,11.33904782,343,1,3,0.97,101,0.09,0.03,3
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,302,2004,0.636124566,14.95070549,302,1,149,0.96,4807,5.63,0.04,182
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,302,2004,7.124107506,6.244048367,302,1,149,0.96,4807,5.63,0.04,182
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,303,2004,0.27350575,2.333568684,303,1,336,1,5059,0.07,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,303,2004,7.546455003,5.26028835,303,1,336,1,5059,0.07,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,304,2004,0.439504226,15.53752682,304,1,309,1,4379,0.83,0,5
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,304,2004,4.940009789,10.10060387,304,1,309,1,4379,0.83,0,5
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,305,2004,5.853623215,3.704248103,305,1,81,1,2360,0,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,305,2004,7.807085056,0.20845901,305,1,81,1,2360,0,0,0
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Strike Type I,Strike Type I,Onyx Alpha,315,2004,7.308474052,14.45589609,315,1,192,1,2809,0.04,0,1
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Oblique,Oblique,Onyx Alpha,306,2004,6.694367567,15.41786485,306,1,237,1,3403,2.65,0,5
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Oblique,Oblique,Onyx Alpha,362,2004,6.27526553,14.27371734,362,1,84,1,2701,0.11,0,3
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,308,2004,4.529937738,9.595253572,308,1,178,0.89,2976,11.57,0.11,372
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,309,2004,7.715539274,16.09447034,309,1,582,0.92,5058,17.94,0.08,459
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,310,2004,1.740574309,4.899220801,310,1,65,0.86,1505,7.95,0.14,252
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,310,2004,4.734548818,13.34757496,310,1,65,0.86,1505,7.95,0.14,252
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,311,2004,7.207781043,12.45832368,311,1,452,0.38,2592,177.56,0.62,4238
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,311,2004,8.336194656,11.27788115,311,1,452,0.38,2592,177.56,0.62,4238
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,312,2004,2.266585654,5.10830974,312,1,474,0.73,3588,52.82,0.27,1309
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,313,2004,0.451134421,15.19707963,313,1,476,0.83,2961,21.6,0.17,602
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,314,2004,6.454300111,14.50394854,314,1,223,0.97,1922,5.56,0.03,69
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,317,2004,6.04057511,0.94871773,317,1,54,0.99,1729,0.61,0.01,20
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,318,2004,6.216395214,12.5987751,318,1,367,0.11,330,122.06,0.89,2561
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,337,2004,5.345787894,4.125017787,337,1,272,0.47,1323,62.96,0.53,1476
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,339,2004,3.50019612,7.293622811,339,1,119,0.96,2280,2.98,0.04,90
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,340,2004,8.121862029,3.865392168,340,1,465,0.41,2018,111.79,0.59,2927
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,347,2004,3.195413191,15.01889129,347,1,320,0.49,2912,195.83,0.51,3073
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,348,2004,0.787065936,13.93101771,348,1,144,0.91,2389,14.35,0.09,246
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Dip Type III,Dip Type III,Onyx Alpha,352,2004,0.604183582,6.276534647,352,1,305,0.29,1775,272.58,0.71,4405
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,316,2004,1.892359868,3.517536082,316,1,358,0.56,1152,44.8,0.44,919
5/31/2004 12:00:00 AM,5/31/2010 12:00:00 AM,Ring Type II,Ring Type II,Onyx Alpha,320,2004,0.935759944,6.614010543,320,1,190,0.87,4115,26.3,0.13,596
